PacketType,PayloadLen,DeviceID,Timestamp,PacketID,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Flags,Battery,CRC
2,24,3,3894,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,3
2,24,1,3895,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,231
2,24,2,3896,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,114
2,24,1,3900,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,195
2,24,2,3901,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,8
2,24,3,3902,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,238
2,24,2,3906,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,224
2,24,1,3907,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,43
2,24,3,3908,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,90
2,24,2,3911,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,154
2,24,1,3912,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,15
2,24,3,3913,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,235
2,24,1,3916,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,131
2,24,3,3917,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,103
2,24,2,3919,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,59
2,24,1,3925,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,69
2,24,3,3926,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,210
2,24,2,3927,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,71
2,24,1,3931,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,222
2,24,2,3932,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,128
2,24,3,3933,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,21
2,24,1,3936,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,78
2,24,3,3937,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,170
