PacketType,PayloadLen,DeviceID,Timestamp,PacketID,accel,Flags,Battery,CRC,time
2,24,3,8379,85,"[0.0108642578125, 0.848388671875, -0.50421142578125]",11,0,214,4.342
2,24,2,8381,85,"[0.0, 0.0, 0.0]",3,0,111,4.344
2,24,2,8430,86,"[0.0, 0.0, 0.0]",3,0,23,4.393
2,24,3,8431,86,"[0.0096435546875, 0.8463134765625, -0.50421142578125]",11,0,28,4.394
2,24,3,8484,87,"[0.0093994140625, 0.849609375, -0.5008544921875]",11,0,165,4.447
2,24,2,8485,87,"[0.0, 0.0, 0.0]",3,0,211,4.448
2,24,3,8539,88,"[0.0125732421875, 0.84783935546875, -0.502197265625]",11,0,81,4.502
2,24,2,8540,88,"[0.0, 0.0, 0.0]",3,0,153,4.503
2,24,3,8586,89,"[0.0125732421875, 0.84783935546875, -0.502197265625]",11,0,40,4.549
2,24,2,8587,89,"[0.0, 0.0, 0.0]",3,0,223,4.55
2,24,3,8639,90,"[0.00946044921875, 0.84881591796875, -0.501708984375]",11,0,242,4.602
2,24,2,8641,90,"[0.0, 0.0, 0.0]",3,0,71,4.604
2,24,2,8694,91,"[0.0, 0.0, 0.0]",3,0,250,4.657
2,24,3,8695,91,"[0.00946044921875, 0.84881591796875, -0.501708984375]",11,0,111,4.658
2,24,3,8748,92,"[0.01055908203125, 0.8477783203125, -0.502197265625]",11,0,184,4.711
2,24,2,8749,92,"[0.0, 0.0, 0.0]",3,0,7,4.712
2,24,3,8797,93,"[0.01177978515625, 0.84722900390625, -0.50213623046875]",11,0,140,4.76
2,24,2,8799,93,"[0.0, 0.0, 0.0]",3,0,172,4.762
2,24,3,8850,94,"[0.01177978515625, 0.84722900390625, -0.50213623046875]",11,0,4,4.813
2,24,2,8851,94,"[0.0, 0.0, 0.0]",3,0,53,4.814
2,24,2,8905,95,"[0.0, 0.0, 0.0]",3,0,112,4.868
2,24,3,8906,95,"[0.00946044921875, 0.8487548828125, -0.50018310546875]",11,0,58,4.869
2,24,3,8953,96,"[0.0103759765625, 0.84912109375, -0.50262451171875]",11,0,121,4.916
2,24,2,8954,96,"[0.0, 0.0, 0.0]",3,0,122,4.917
2,24,3,9006,97,"[0.0103759765625, 0.84912109375, -0.50262451171875]",11,0,247,4.969
2,24,2,9008,97,"[0.0, 0.0, 0.0]",3,0,4,4.971
2,24,3,9058,98,"[0.01055908203125, 0.8475341796875, -0.5035400390625]",11,0,37,5.021
2,24,2,9060,98,"[0.0, 0.0, 0.0]",3,0,83,5.023
2,24,3,9110,99,"[0.01031494140625, 0.84918212890625, -0.50128173828125]",11,0,21,5.073
2,24,2,9111,99,"[0.0, 0.0, 0.0]",3,0,214,5.074
2,24,3,9163,100,"[0.01031494140625, 0.84918212890625, -0.50128173828125]",11,0,120,5.126
2,24,2,9164,100,"[0.0, 0.0, 0.0]",3,0,253,5.127
2,24,3,9218,101,"[0.01300048828125, 0.848388671875, -0.5015869140625]",11,0,254,5.181
2,24,2,9219,101,"[0.0, 0.0, 0.0]",3,0,91,5.182
2,24,2,9268,102,"[0.0, 0.0, 0.0]",3,0,170,5.231
2,24,3,9270,102,"[0.01043701171875, 0.84814453125, -0.5037841796875]",11,0,142,5.233
2,24,3,9321,103,"[0.01043701171875, 0.84814453125, -0.5037841796875]",11,0,116,5.284
2,24,2,9322,103,"[0.0, 0.0, 0.0]",3,0,9,5.285
2,24,3,9379,104,"[0.01019287109375, 0.8485107421875, -0.503173828125]",11,0,1,5.342
2,24,2,9380,104,"[0.0, 0.0, 0.0]",3,0,76,5.343
2,24,2,9425,105,"[0.0, 0.0, 0.0]",3,0,200,5.388
2,24,3,9426,105,"[0.01141357421875, 0.84906005859375, -0.50006103515625]",11,0,231,5.389
2,24,2,9478,106,"[0.0, 0.0, 0.0]",3,0,252,5.441
2,24,3,9479,106,"[0.01141357421875, 0.84906005859375, -0.50006103515625]",11,0,123,5.442
2,24,2,9531,107,"[0.0, 0.0, 0.0]",3,0,249,5.494
2,24,3,9532,107,"[0.01214599609375, 0.84881591796875, -0.50103759765625]",11,0,85,5.495
2,24,2,9583,108,"[0.0, 0.0, 0.0]",3,0,54,5.546
2,24,3,9584,108,"[0.01123046875, 0.84820556640625, -0.50201416015625]",11,0,3,5.547
2,24,3,9633,109,"[0.01123046875, 0.84820556640625, -0.50201416015625]",11,0,85,5.596
2,24,2,9634,109,"[0.0, 0.0, 0.0]",3,0,89,5.597
2,24,2,9696,110,"[0.0, 0.0, 0.0]",3,0,10,5.659
2,24,3,9697,110,"[0.01202392578125, 0.8486328125, -0.5010986328125]",11,0,53,5.66
2,24,2,9743,111,"[0.0, 0.0, 0.0]",3,0,113,5.706
2,24,3,9745,111,"[0.01019287109375, 0.848876953125, -0.50244140625]",11,0,239,5.708
2,24,2,9790,112,"[0.0, 0.0, 0.0]",3,0,212,5.753
2,24,3,9792,112,"[0.01019287109375, 0.848876953125, -0.50244140625]",11,0,232,5.755
2,24,3,9845,113,"[0.01025390625, 0.8494873046875, -0.50091552734375]",11,0,134,5.808
2,24,2,9862,113,"[0.0, 0.0, 0.0]",3,0,25,5.825
2,24,3,9894,114,"[0.0118408203125, 0.84930419921875, -0.50054931640625]",11,0,52,5.857
2,24,2,9898,114,"[0.0, 0.0, 0.0]",3,0,123,5.861
2,24,3,9948,115,"[0.0118408203125, 0.84930419921875, -0.50054931640625]",11,0,60,5.911
2,24,2,9949,115,"[0.0, 0.0, 0.0]",3,0,140,5.912
2,24,3,9999,116,"[0.00994873046875, 0.84942626953125, -0.5006103515625]",11,0,210,5.962
2,24,2,10000,116,"[0.0, 0.0, 0.0]",3,0,9,5.963
2,24,3,10051,117,"[0.0106201171875, 0.8507080078125, -0.4993896484375]",11,0,165,6.014
2,24,2,10052,117,"[0.0, 0.0, 0.0]",3,0,18,6.015
2,24,3,10104,118,"[0.0106201171875, 0.8507080078125, -0.4993896484375]",11,0,39,6.067
